gender,state,party,term,year,name,constituency
Male,Himachal Pradesh,Bharatiya Janata Party,16,2014,Shanta Kumar,Kangra
Male,Himachal Pradesh,Bharatiya Janata Party,16,2014,Ram Swaroop Sharma,Mandi
Male,Himachal Pradesh,Bharatiya Janata Party,16,2014,Virender Kashyap,Shimla
Female,Jammu and Kashmir,Jammu and Kashmir People's Democratic Party,16,2014,Mehbooba Mufti,Anantnag
Male,Jammu and Kashmir,Jammu and Kashmir People's Democratic Party,16,2014,Muzaffar Hussain Baig,Baramulla
Male,Jammu and Kashmir,Bharatiya Janata Party,16,2014,Jugal Kishore,Jammu
Male,Jammu and Kashmir,Bharatiya Janata Party,16,2014,Thupstan Chhewang,Ladakh
Male,Jammu and Kashmir,Jammu and Kashmir People's Democratic Party,16,2014,Tariq Hameed Karra,Srinagar
Male,Jammu and Kashmir,Bharatiya Janata Party,16,2014,Dr. Jitendra Singh,Udhampur
Male,Jharkhand,Bharatiya Janata Party,16,2014,Sunil Kumar Singh,Chatra
Male,Jharkhand,Bharatiya Janata Party,16,2014,Pashupati Nath Singh,Dhanbad
Male,Jharkhand,Jharkhand Mukti Morcha,16,2014,Shibu Soren,Dumka
Male,Jharkhand,Bharatiya Janata Party,16,2014,Ravindra Kumar Pandey,Giridih
Male,Jharkhand,Bharatiya Janata Party,16,2014,Nishikant Dubey,Godda
Male,Jharkhand,Bharatiya Janata Party,16,2014,Jayant Sinha,Hazaribagh
Male,Jharkhand,Bharatiya Janata Party,16,2014,Bidyut Baran Mahato,Jamshedpur
Male,Jharkhand,Bharatiya Janata Party,16,2014,Kariya Munda,Khunti
Male,Jharkhand,Bharatiya Janata Party,16,2014,Ravindra Kumar Ray,Kodarma
Male,Jharkhand,Bharatiya Janata Party,16,2014,Sudarshan Bhagat,Lohardaga
Male,Jharkhand,Bharatiya Janata Party,16,2014,Vishnu Dayal Ram,Palamu
Male,Jharkhand,Jharkhand Mukti Morcha,16,2014,Vijay Kumar Hansdak,Rajmahal
Male,Jharkhand,Bharatiya Janata Party,16,2014,Ram Tahal Choudhary,Ranchi
Male,Jharkhand,Bharatiya Janata Party,16,2014,Laxman Giluwa,Singhbhum
Male,Karnataka ,Bharatiya Janata Party,16,2014,Parvtagouda Chandanagouda Gaddigoudar,Bagalkot
Male,Karnataka,Bharatiya Janata Party,16,2014,P C Mohan,Bangalore Central
Male,Karnataka,Bharatiya Janata Party,16,2014,D V Sadananda Gowda,Bangalore North
Male,Karnataka,Indian National Congress,16,2014,D K Suresh,Bangalore Rural
Male,Karnataka,Bharatiya Janata Party,16,2014,Ananth Kumar,Bangalore South
Male,Karnataka,Bharatiya Janata Party,16,2014,Angadi Suresh Channabasappa,Belgaum
Male,Karnataka,Bharatiya Janata Party,16,2014,B Sreeramulu,Bellary
Male,Karnataka,Bharatiya Janata Party,16,2014,Bhagwanth Khuba,Bidar
Male,Karnataka,Bharatiya Janata Party,16,2014,Ramesh Jigajinagi,Bijapur
Male,Karnataka,Indian National Congress,16,2014,R Dhruvanarayana,Chamarajanagar
Male,Karnataka,Indian National Congress,16,2014,Veerappa Moily,Chikkballapur
Male,Karnataka,Indian National Congress,16,2014,Prakash Babanna Hukkeri,Chikkodi
Male,Karnataka,Indian National Congress,16,2014,B N Chandrappa,Chitradurga
Male,Karnataka,Bharatiya Janata Party,16,2014,Nalin Kumar Kateel,Dakshina Kannada
Male,Karnataka,Bharatiya Janata Party,16,2014,G M Siddeshwara,Davanagere
Male,Karnataka,Bharatiya Janata Party,16,2014,Pralhad Joshi,Dharwad
Male,Karnataka,Indian National Congress,16,2014,Mallikarjun Kharge,Gulbarga
Male,Karnataka,Janata Dal (Secular),16,2014,H D Devegowda,Hassan
Male,Karnataka,Bharatiya Janata Party,16,2014,Shivkumar Chanabasappa Udasi,Haveri
Male,Karnataka,Indian National Congress,16,2014,K H Muniyappa,Kolar
Male,Karnataka,Bharatiya Janata Party,16,2014,Karadi Sanganna Amarappa,Koppal
Male,Karnataka,Janata Dal (Secular),16,2014,C S Puttaraju,Mandya
Male,Karnataka,Bharatiya Janata Party,16,2014,Prathap Simha,Mysore
Male,Karnataka,Indian National Congress,16,2014,B V Nayak,Raichur
Male,Karnataka,Bharatiya Janata Party,16,2014,B S Yeddyurappa,Shimoga
Male,Karnataka,Indian National Congress,16,2014,Muddahanumegowda S P,Tumkur
Female,Karnataka,Bharatiya Janata Party,16,2014,Shobha Karandlaje,Udupi Chikmagalur
Male,Karnataka,Bharatiya Janata Party,16,2014,Anantkumar Hegde,Uttara Kannada
Male,Kerala,Indian National Congress,16,2014,K C Venugopal,Alappuzha
Male,Kerala,Communist Party of India (Marxist),16,2014,P K Biju,Alathur
Male,Kerala,Communist Party of India (Marxist),16,2014,Dr. A Sampath,Attingal
Male,Kerala,Independent (backed by LDF),16,2014,Innocent,Chalakudy
Male,Kerala,Indian National Congress,16,2014,K V Thomas,Ernakulam
Male,Kerala,Independent (backed by LDF),16,2014,Adv Joice George,Idukki
Female,Kerala,Communist Party of India (Marxist),16,2014,P K Sreemathi Teacher,Kannur
Male,Kerala,Communist Party of India (Marxist),16,2014,P Karunakaran,Kasaragod
Male,Kerala,Revolutionary Socialist Party (India),16,2014,N K Premachandran,Kollam
Male,Kerala,Kerala Congress (Mani),16,2014,Jose K Mani,Kottayam
Male,Kerala,Indian National Congress,16,2014,M K Raghavan,Kozhikode
Male,Kerala,Indian Union Muslim League,16,2014,E Ahamed,Malappuram
Male,Kerala,Indian National Congress,16,2014,Kodikunnil Suresh,Mavelikkara
Male,Kerala,Communist Party of India (Marxist),16,2014,M B Rajesh,Palakkad
Male,Kerala,Indian National Congress,16,2014,Anto Antony,Pathanamthitta
Male,Kerala,Indian Union Muslim League,16,2014,E T Mohammed Basheer,Ponnani
Male,Kerala,Indian National Congress,16,2014,Shashi Tharoor,Thiruvananthapuram
Male,Kerala,Communist Party of India,16,2014,C N Jayadevan,Thrissur
Male,Kerala,Indian National Congress,16,2014,Mullappally Ramachandran,Vadakara
Male,Kerala,Indian National Congress,16,2014,M I Shanavas,Wayanad
Male,Lakshadweep,Nationalist Congress Party,16,2014,P P Mohammed Faizal,Lakshadweep
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Bodhsingh Bhagat,Balaghat
Female,Madhya Pradesh,Bharatiya Janata Party,16,2014,Jyoti Dhurve,Betul
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Dr. Bhagirath Prasad,Bhind
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Alok Sanjar,Bhopal
Male,Madhya Pradesh,Indian National Congress,16,2014,Kamal Nath,Chhindwara
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Prahalad Singh Patel,Damoh
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Manohar Untwal,Dewas
Female,Madhya Pradesh,Bharatiya Janata Party,16,2014,Savitri Thakur,Dhar
Male,Madhya Pradesh,Indian National Congress,16,2014,Jyotiraditya Scindia,Guna
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Narendra Singh Tomar,Gwalior
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Uday Pratap Singh,Hoshangabad
Female,Madhya Pradesh,Bharatiya Janata Party,16,2014,Sumitra Mahajan (Tai),Indore
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Rakesh Singh,Jabalpur
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Nagendra Singh,Khajuraho
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Nandkumar Singh Chouhan (Nandu Bhaiya),Khandwa
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Subhash Patel,Khargone
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Faggan Singh Kulaste,Mandla
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Sudhir Gupta,Mandsour
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Anup Mishra,Morena
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Rodmal Nagar,Rajgarh
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Dileepsingh Bhuriya,Ratlam
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Janardan Mishra,Rewa
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Laxmi Narayan Yadav,Sagar
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Ganesh Singh,Satna
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Dalpat Singh Paraste,Shahdol
Female,Madhya Pradesh,Bharatiya Janata Party,16,2014,Riti Pathak,Sidhi
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Dr. Virendra Kumar,Tikamgarh
Male,Madhya Pradesh,Bharatiya Janata Party,16,2014,Prof Chintamani Malviya,Ujjain
Female,Madhya Pradesh,Bharatiya Janata Party,16,2014,Sushma Swaraj,Vidisha
Male,Maharashtra,Bharatiya Janata Party,16,2014,Dilipkumar Mansukhlal Gandhi,Ahmednagar
Male,Maharashtra,Bharatiya Janata Party,16,2014,Sanjay Shamrao Dhotre,Akola
Male,Maharashtra,Shiv Sena,16,2014,Adsul Anandrao Vithoba,Amravati
Male,Maharashtra,Shiv Sena,16,2014,Chandrakant Khaire,Aurangabad
Female,Maharashtra,Nationalist Congress Party,16,2014,Supriya Sule,Baramati
Male,Maharashtra,Bharatiya Janata Party,16,2014,Gopinath Munde,Beed
Male,Maharashtra,Bharatiya Janata Party,16,2014,Nanabhau Falgunrao Patole,Bhandara-Gondiya
Male,Maharashtra,Bharatiya Janata Party,16,2014,Kapil Moreshwar Patil,Bhiwandi
Male,Maharashtra,Shiv Sena,16,2014,Prataprao Ganpatrao Jadhav,Buldhana
Male,Maharashtra,Bharatiya Janata Party,16,2014,Hansraj Gangaram Ahir,Chandrapur
Male,Maharashtra,Bharatiya Janata Party,16,2014,Dr. Subhash Ramrao Bhamre,Dhule
Male,Maharashtra,Bharatiya Janata Party,16,2014,Harishchandra Deoram Chavan,Dindori
Male,Maharashtra,Bharatiya Janata Party,16,2014,Ashok Mahadeorao Nete,Gadchiroli-Chimur
Male,Maharashtra,Swabhimani Paksha,16,2014,Raju Shetty,Hatkanangle
Male,Maharashtra,Indian National Congress,16,2014,Rajeev Shankarrao Satav,Hingoli
Male,Maharashtra,Bharatiya Janata Party,16,2014,A T Nana Patil,Jalgaon
Male,Maharashtra,Bharatiya Janata Party,16,2014,Raosaheb Dadarao Danve,Jalna
Male,Maharashtra,Shiv Sena,16,2014,Dr. Shrikant Eknath Shinde,Kalyan
Male,Maharashtra,Nationalist Congress Party,16,2014,Dhananjay Mahadik,Kolhapur
Male,Maharashtra,Bharatiya Janata Party,16,2014,Dr. Sunil Baliram Gaikwad,Latur
Male,Maharashtra,Nationalist Congress Party,16,2014,Vijaysinh Shankarrao Mohite Patil,Madha
Male,Maharashtra,Shiv Sena,16,2014,Appa alias Shrirang Chandu Barne,Maval
Male,Maharashtra,Bharatiya Janata Party,16,2014,Gopal Chinayya Shetty,Mumbai North
Female,Maharashtra,Bharatiya Janata Party,16,2014,Poonam Mahajan,Mumbai North Central
Male,Maharashtra,Bharatiya Janata Party,16,2014,Kirit Somaiya,Mumbai North East
Male,Maharashtra,Shiv Sena,16,2014,Gajanan Kirtikar,Mumbai North West
Male,Maharashtra,Shiv Sena,16,2014,Arvind Sawant,Mumbai South
Male,Maharashtra,Shiv Sena,16,2014,Rahul Ramesh Shewale,Mumbai South Central
Male,Maharashtra,Bharatiya Janata Party,16,2014,Nitin Gadkari,Nagpur
Male,Maharashtra,Indian National Congress,16,2014,Ashok Chavan,Nanded
Female,Maharashtra,Bharatiya Janata Party,16,2014,Hina Vijaykumar Gavit,Nandurbar
Male,Maharashtra,Shiv Sena,16,2014,Hemant Tukaram Godse,Nashik
Male,Maharashtra,Shiv Sena,16,2014,Prof Ravindra Vishwanath Gaikwad (Ravi Sir),Osmanabad
Male,Maharashtra,Bharatiya Janata Party,16,2014,Adv Chintaman Navasha Wanga,Palghar
Male,Maharashtra,Shiv Sena,16,2014,Sanjay Haribhau Jadhav (Bandu),Parbhani
Male,Maharashtra,Bharatiya Janata Party,16,2014,Anil Shirole,Pune
Male,Maharashtra,Shiv Sena,16,2014,Anant Gangaram Geete,Raigad
Male,Maharashtra,Shiv Sena,16,2014,Krupal Balaji Tumane,Ramtek
Male,Maharashtra,Shiv Sena,16,2014,Vinayak Bhaurao Raut,Ratnagiri-Sindhudurg
Female,Maharashtra,Bharatiya Janata Party,16,2014,Raksha Nikhil Khadase,Raver
Male,Maharashtra,Bharatiya Janata Party,16,2014,Sanjaykaka Patil,Sangli
Male,Maharashtra,Nationalist Congress Party,16,2014,Udayanraje Pratapsinha Bhonsale,Satara
Male,Maharashtra,Shiv Sena,16,2014,Lokhande Sadashiv Kisan,Shirdi
Male,Maharashtra,Shiv Sena,16,2014,Adhalrao Shivaji Dattatray,Shirur
Male,Maharashtra,Bharatiya Janata Party,16,2014,Sharad Bansode,Solapur
Male,Maharashtra,Shiv Sena,16,2014,Rajan Vichare,Thane
Male,Maharashtra,Bharatiya Janata Party,16,2014,Ramdas Chandrabhanji Tadas,Wardha
Female,Maharashtra,Shiv Sena,16,2014,Bhavana Pundlikrao Gawali,Yavatmal-Washim
Male,Manipur,Indian National Congress,16,2014,Dr. Thokchom Meinya,Inner Manipur
Male,Manipur,Indian National Congress,16,2014,Thangso Baite,Outer Manipur
Male,Meghalaya,Indian National Congress,16,2014,Vincent H Pala,Shillong
Male,Meghalaya,National People's Party,16,2014,P A Sangma,Tura
Male,Mizoram,Indian National Congress,16,2014,C L Ruala,Mizoram
Male,Nagaland,Naga People's Front,16,2014,Neiphiu Rio,Nagaland
Male,Delhi,Bharatiya Janata Party,16,2014,Harsh Vardhan,Chandni Chowk
Male,Delhi,Bharatiya Janata Party,16,2014,Maheish Girri,East Delhi
Female,Delhi,Bharatiya Janata Party,16,2014,Meenakshi Lekhi,New Delhi
Male,Delhi,Bharatiya Janata Party,16,2014,Manoj Tiwari,North East Delhi
Male,Delhi,Bharatiya Janata Party,16,2014,Dr. Udit Raj,North West Delhi
Male,Delhi,Bharatiya Janata Party,16,2014,Ramesh Bidhuri,South Delhi
Male,Delhi,Bharatiya Janata Party,16,2014,Parvesh Sahib Singh Verma,West Delhi
Male,Orissa,Biju Janata Dal,16,2014,Ladu Kishore Swain,Aska
Male,Orissa,Biju Janata Dal,16,2014,Rabindra Kumar Jena,Balasore
Male,Orissa,Biju Janata Dal,16,2014,Dr. Prabhas Kumar Singh,Bargarh
Male,Orissa,Biju Janata Dal,16,2014,Siddhant Mohapatra,Berhampur
Male,Orissa,Biju Janata Dal,16,2014,Arjun Charan Sethi,Bhadrak
Male,Orissa,Biju Janata Dal,16,2014,Prasanna Kumar Patasani,Bhubaneswar
Male,Orissa,Biju Janata Dal,16,2014,Kalikesh Singh Deo,Bolangir
Male,Orissa,Biju Janata Dal,16,2014,Bhartruhari Mahatab,Cuttack
Male,Orissa,Biju Janata Dal,16,2014,Tathagata Satpathy,Dhenkanal
Male,Orissa,Biju Janata Dal,16,2014,Kulamani Samal,Jagatsinghpur
Female,Orissa,Biju Janata Dal,16,2014,Rita Tarai,Jajpur
Male,Orissa,Biju Janata Dal,16,2014,Arka Keshari Deo,Kalahandi
Male,Orissa,Biju Janata Dal,16,2014,Hemendra Chandra Singh,Kandhamal
Male,Orissa,Biju Janata Dal,16,2014,Jay Panda,Kendrapara
Female,Orissa,Biju Janata Dal,16,2014,Sakuntala Laguri,Keonjhar
Male,Orissa,Biju Janata Dal,16,2014,Jhina Hikaka,Koraput
Male,Orissa,Biju Janata Dal,16,2014,Rama Chandra Hansdah,Mayurbhanj
Male,Orissa,Biju Janata Dal,16,2014,Balabhadra Majhi,Nabarangpur
Male,Orissa,Biju Janata Dal,16,2014,Pinaki Misra,Puri
Male,Orissa,Biju Janata Dal,16,2014,Nagendra Kumar Pradhan,Sambalpur
Male,Orissa,Bharatiya Janata Party,16,2014,Jual Juel Oram,Sundargarh
Male,Puducherry,All India N.R. Congress,16,2014,R Radhakrishnan,Puducherry
Male,Punjab,Indian National Congress,16,2014,Amarinder Singh,Amritsar
Male,Punjab,Shiromani Akali Dal,16,2014,Prem Singh Chandumajra,Anandpur Sahib
Female,Punjab,Shiromani Akali Dal,16,2014,Harsimrat Kaur Badal,Bathinda
Male,Punjab,Aam Aadmi Party,16,2014,Prof Sadhu Singh,Faridkot
Male,Punjab,Aam Aadmi Party,16,2014,Harinder Singh Khalsa,Fatehgarh Sahib
Male,Punjab,Shiromani Akali Dal,16,2014,Sher Singh Ghubaya,Firozpur
Male,Punjab,Bharatiya Janata Party,16,2014,Vinod Khanna,Gurdaspur
Male,Punjab,Bharatiya Janata Party,16,2014,Vijay Sampla,Hoshiarpur
Male,Punjab,Indian National Congress,16,2014,Santokh Singh Choudhary,Jalandhar
Male,Punjab,Shiromani Akali Dal,16,2014,Ranjit Singh,Khadoor Sahib
Male,Punjab,Indian National Congress,16,2014,Ravneet Singh Bittu,Ludhiana
Male,Punjab,Aam Aadmi Party,16,2014,Dr. Dharam Vira Gandhi,Patiala
Male,Punjab,Aam Aadmi Party,16,2014,Bhagwant Mann,Sangrur
Male,Rajasthan,Bharatiya Janata Party,16,2014,Sanwar Lal Jat,Ajmer
Male,Rajasthan,Bharatiya Janata Party,16,2014,Chand Nath,Alwar
Male,Rajasthan,Bharatiya Janata Party,16,2014,Manshankar Ninama,Banswara
Male,Rajasthan,Bharatiya Janata Party,16,2014,Col Sona Ram,Barmer
Male,Rajasthan,Bharatiya Janata Party,16,2014,Bahadur Singh Koli,Bharatpur
Male,Rajasthan,Bharatiya Janata Party,16,2014,Subhash Baheria,Bhilwara
Male,Rajasthan,Bharatiya Janata Party,16,2014,Arjun Ram Meghwal,Bikaner
Male,Rajasthan,Bharatiya Janata Party,16,2014,Chandra Prakash Joshi,Chittorgarh
Male,Rajasthan,Bharatiya Janata Party,16,2014,Rahul Kaswan,Churu
Male,Rajasthan,Bharatiya Janata Party,16,2014,Harish Chandra Meena,Dausa
Male,Rajasthan,Bharatiya Janata Party,16,2014,Nihalchand,Ganganagar
Male,Rajasthan,Bharatiya Janata Party,16,2014,Ramcharan Bohara,Jaipur
Male,Rajasthan,Bharatiya Janata Party,16,2014,Rajyavardhan Singh Rathore,Jaipur Rural
Male,Rajasthan,Bharatiya Janata Party,16,2014,Devji Patel,Jalore
Male,Rajasthan,Bharatiya Janata Party,16,2014,Dushyant Singh,Jhalawar-Baran
Female,Rajasthan,Bharatiya Janata Party,16,2014,Santosh Ahlawat,Jhunjhunu
Male,Rajasthan,Bharatiya Janata Party,16,2014,Gajendrasingh Shekhawat,Jodhpur
Male,Rajasthan,Bharatiya Janata Party,16,2014,Manoj Rajoria,Karauli-Dholpur
Male,Rajasthan,Bharatiya Janata Party,16,2014,Om Birla,Kota
Male,Rajasthan,Bharatiya Janata Party,16,2014,C R Choudhary,Nagaur
Male,Rajasthan,Bharatiya Janata Party,16,2014,P P Choudhary,Pali
Male,Rajasthan,Bharatiya Janata Party,16,2014,Hari Om Singh Rathore,Rajsamand
Male,Rajasthan,Bharatiya Janata Party,16,2014,Sumedhanand Saraswati,Sikar
Male,Rajasthan,Bharatiya Janata Party,16,2014,Sukhbir Singh Jaunapuria,Tonk-Sawai Madhopur
Male,Rajasthan,Bharatiya Janata Party,16,2014,Arjunlal Meena,Udaipur
Male,Sikkim,Sikkim Democratic Front,16,2014,Prem Das Rai,Sikkim
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Hari G,Arakkonam
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Elumalai V,Arani
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Vijaya Kumar S R,Chennai Central
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Venkatesh Babu T G,Chennai North
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,J Jayavardhan,Chennai South
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Chandrakasi M,Chidambaram
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,P Nagarajan,Coimbatore
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Arunmozhithevan A,Cuddalore
Male,Tamil Nadu,Pattali Makkal Katchi,16,2014,Anbumani Ramadoss,Dharmapuri
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Udhayakumar M,Dindigul
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Selvakumara Chinnayan S,Erode
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Dr. K. Kamaraj,Kallakurichi
Female,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Maragatham K,Kancheepuram
Male,Tamil Nadu,Bharatiya Janata Party,16,2014,Pon Radhakrishnan,Kanniyakumari
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Thambidurai M,Karur
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Ashok Kumar K,Krishnagiri
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Gopalkrishnan R,Madurai
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Bharathi Mohan R K,Mayiladuthurai
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Gopal Dr K,Nagapattinam
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Sundaram P R,Namakkal
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Gopalakrishnan C,Nilgiris
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Marutharajaa R P,Perambalur
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Mahendran C,Pollachi
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Anwhar Raajhaa A,Ramanathapuram
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Panneer Selvam V,Salem
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Senthilnathan Pr,Sivaganga
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Ramachandran K N,Sriperumbudur
Female,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Vasanthi M,Tenkasi
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Parasuraman K,Thanjavur
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Parthipan R,Theni
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Jayasingh Thiyagaraj Natterjee J,Thoothukkudi
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Kumar P,Tiruchirappalli
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Prabakaran K R P,Tirunelveli
Female,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Sathyabama V,Tiruppur
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Venugopal P Dr,Tiruvallur
Female,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Vanaroja R,Tiruvannamalai
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Senguttuvan B,Vellore
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Rajendran S,Viluppuram
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,16,2014,Radhakrishnan T,Virudhunagar
Male,Tripura,Communist Party of India (Marxist),16,2014,Jitendra Choudhury,Tripura East
Male,Tripura,Communist Party of India (Marxist),16,2014,Sankar Prasad Datta,Tripura West
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Dr. Ram Shankar,Agra
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Devendra Singh,Akbarpur
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Satish Kumar Gautam,Aligarh
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Shyama Charan Gupta,Allahabad
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Hari Om Pandey,Ambedkar Nagar
Male,Uttar Pradesh,Indian National Congress,16,2014,Rahul Gandhi,Amethi
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Kanwar Singh Tanwar,Amroha
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Dharmendra Kashyap,Aonla
Male,Uttar Pradesh,Samajwadi Party,16,2014,Mulayam Singh Yadav,Azamgarh
Male,Uttar Pradesh,Samajwadi Party,16,2014,Dharmendra Yadav,Badaun
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Dr. Satya Pal Singh,Baghpat
Female,Uttar Pradesh,Bharatiya Janata Party,16,2014,Sadhvi Savitri Bai Phule,Bahraich
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Bharat Singh,Ballia
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Bhairon Prasad Mishra,Banda
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Kamlesh Paswan,Bansgaon
Female,Uttar Pradesh,Bharatiya Janata Party,16,2014,Priyanka Singh Rawat,Barabanki
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Santosh Kumar Gangwar,Bareilly
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Harish Chandra alias Harish Dwivedi,Basti
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Virendra Singh,Bhadohi
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Kunwar Bharatendra,Bijnor
Male,Uttar Pradesh,Bharatiya Janata Party,16,2014,Bhola Singh (UP politician),Bulandshahr
